"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cldn5",0,1.44868659403557,0.967,0.498,0,"0","Cldn5"
"Uhrf1",0,1.56172662507913,0.933,0.499,0,"0","Uhrf1"
"Emid1",0,2.3552039637106,0.991,0.604,0,"0","Emid1"
"Thbs4",0,2.1194960096117,0.974,0.59,0,"0","Thbs4"
"Adm",0,2.56368608340309,0.938,0.59,0,"0","Adm"
"Vcan",0,2.16896295605353,0.995,0.679,0,"0","Vcan"
"Pdgfra",0,2.63734553596745,0.994,0.762,0,"0","Pdgfra"
"Exo1",0,1.20848232085075,0.955,0.735,0,"0","Exo1"
"Bcan",0,2.01532782625203,1,0.786,0,"0","Bcan"
"Cspg5",0,2.34648156830306,0.994,0.782,0,"0","Cspg5"
"Xylt1",0,2.17339703247047,0.988,0.785,0,"0","Xylt1"
"Lhfpl3",0,2.36220021161436,0.984,0.795,0,"0","Lhfpl3"
"Pcdh15",0,2.11437182408639,1,0.815,0,"0","Pcdh15"
"Matn4",0,2.38467572861145,0.991,0.81,0,"0","Matn4"
"Mtss2",0,2.04209948277229,0.992,0.811,0,"0","Mtss2"
"Serpine2",0,1.95450788593624,0.967,0.796,0,"0","Serpine2"
"Cspg4",0,2.43957998945271,0.983,0.815,0,"0","Cspg4"
"Myt1",0,2.26838658278922,0.992,0.825,0,"0","Myt1"
"Atp1a2",0,1.99041783809424,0.993,0.838,0,"0","Atp1a2"
"Ptprz1",0,2.38637061751736,1,0.856,0,"0","Ptprz1"
"Lrp1",6.40056779236433e-303,1.6260922786623,0.986,0.817,1.28011355847287e-299,"0","Lrp1"
"Gpc5",5.17500545579644e-292,2.0339343833108,0.947,0.692,1.03500109115929e-288,"0","Gpc5"
"C1ql1",4.13315244359919e-286,2.09076827598156,0.957,0.815,8.26630488719837e-283,"0","C1ql1"
"Tnr",2.84935856661383e-281,1.57875387826335,0.997,0.822,5.69871713322765e-278,"0","Tnr"
"Mki67",3.53118508097957e-280,0.599106433201226,0.919,0.435,7.06237016195914e-277,"0","Mki67"
"Pid1",1.24584055497182e-271,1.9412819827136,0.956,0.695,2.49168110994365e-268,"0","Pid1"
"Slc38a3",1.64011996868603e-270,2.36023784377643,0.925,0.576,3.28023993737206e-267,"0","Slc38a3"
"Gpr17",2.3502275067178e-267,1.16025999476856,0.998,0.874,4.70045501343559e-264,"0","Gpr17"
"Cyp26b1",1.32999941909809e-257,1.47464201794372,0.929,0.401,2.65999883819618e-254,"0","Cyp26b1"
"Pnlip",1.17136653819298e-254,2.38755679810435,0.841,0.504,2.34273307638596e-251,"0","Pnlip"
"Efnb2",1.28075644351785e-254,1.83935417706158,0.972,0.667,2.56151288703571e-251,"0","Efnb2"
"Gpnmb",3.40773721089458e-254,1.98165667922085,0.83,0.32,6.81547442178915e-251,"0","Gpnmb"
"Plppr5",1.77068969211488e-247,1.87481215228019,0.955,0.734,3.54137938422976e-244,"0","Plppr5"
"Cav1",4.63576452127566e-247,2.10229422012127,0.924,0.523,9.27152904255131e-244,"0","Cav1"
"Lpin2",2.53065755845414e-238,2.06940362713093,0.975,0.642,5.06131511690828e-235,"0","Lpin2"
"Grin3a",4.99493100565198e-236,2.28034247704847,0.917,0.78,9.98986201130397e-233,"0","Grin3a"
"Adarb2",1.37831801496389e-235,1.60392492327155,0.963,0.7,2.75663602992779e-232,"0","Adarb2"
"Ednrb",2.21623186406329e-235,2.23173766950485,0.887,0.668,4.43246372812658e-232,"0","Ednrb"
"Dusp14",6.05281702096991e-235,0.982285127730373,0.972,0.655,1.21056340419398e-231,"0","Dusp14"
"Ramp1",8.88529761660802e-230,1.95169812093375,0.971,0.768,1.7770595233216e-226,"0","Ramp1"
"Rxrg",5.22498231647587e-228,2.07720424478879,0.872,0.453,1.04499646329517e-224,"0","Rxrg"
"Nxph1",1.73112726325064e-221,2.37321322504144,0.885,0.648,3.46225452650128e-218,"0","Nxph1"
"Otx1",6.1654847214193e-220,1.79765380118077,0.867,0.501,1.23309694428386e-216,"0","Otx1"
"Gpm6a",1.82321862551184e-219,1.35207441821816,0.991,0.827,3.64643725102369e-216,"0","Gpm6a"
"Ppfibp1",1.39129813298218e-217,1.5426814259163,0.987,0.618,2.78259626596436e-214,"0","Ppfibp1"
"Gpr12",4.45962047344598e-215,0.752255205079613,0.966,0.601,8.91924094689195e-212,"0","Gpr12"
"Mafb",1.57962175288639e-214,2.03740735002776,0.859,0.526,3.15924350577278e-211,"0","Mafb"
"Neu4",2.9439858369852e-213,1.4393853524647,0.974,0.725,5.8879716739704e-210,"0","Neu4"
"Fam20a",6.2673448401247e-212,0.55481530424344,0.971,0.485,1.25346896802494e-208,"0","Fam20a"
"Matn1",1.19908052507893e-211,0.409511941894396,0.906,0.575,2.39816105015785e-208,"0","Matn1"
"Bcl6",1.18395086485643e-210,2.01387109112668,0.919,0.61,2.36790172971287e-207,"0","Bcl6"
"Gucy2f",4.15338258125095e-207,2.73308911081633,0.823,0.563,8.3067651625019e-204,"0","Gucy2f"
"Vxn",7.05105236339621e-206,1.90189157194076,0.923,0.606,1.41021047267924e-202,"0","Vxn"
"Ndnf",1.50668227438646e-204,0.569904396609757,0.883,0.335,3.01336454877293e-201,"0","Ndnf"
"Brinp1",2.9478675290894e-202,1.76513868291035,0.984,0.752,5.89573505817879e-199,"0","Brinp1"
"Oprk1",7.48035929358943e-201,0.56051180434061,0.878,0.405,1.49607185871789e-197,"0","Oprk1"
"Fgf14",7.73909758601815e-201,1.6984648660534,0.966,0.677,1.54781951720363e-197,"0","Fgf14"
"Slitrk1",9.50444234531818e-197,1.80437777487524,0.97,0.758,1.90088846906364e-193,"0","Slitrk1"
"Bgn",1.53910100444072e-195,0.343526655121767,0.937,0.432,3.07820200888144e-192,"0","Bgn"
"Olfm2",1.93977573348168e-195,1.84260669114415,0.913,0.706,3.87955146696336e-192,"0","Olfm2"
"Klf12",2.92448175647082e-195,1.75210398782963,0.927,0.666,5.84896351294164e-192,"0","Klf12"
"Ccn1",5.26983165424988e-195,2.09494790049626,0.833,0.502,1.05396633084998e-191,"0","Ccn1"
"Calcrl",2.3083639213228e-193,2.08636225831129,0.854,0.55,4.61672784264559e-190,"0","Calcrl"
"Grk3",6.93291875840301e-189,1.49398397262634,0.958,0.647,1.3865837516806e-185,"0","Grk3"
"Zic2",2.82242092537321e-185,0.278961051370064,0.922,0.652,5.64484185074642e-182,"0","Zic2"
"Apoe",1.53223934282856e-184,1.30331057521056,0.984,0.802,3.06447868565712e-181,"0","Apoe"
"Boc",2.48780128597991e-184,1.69832079844184,0.888,0.41,4.97560257195983e-181,"0","Boc"
"Csmd1",2.87873988629333e-184,1.80291114362342,0.958,0.807,5.75747977258665e-181,"0","Csmd1"
"Trib1",1.95288847169512e-181,2.03432608345981,0.883,0.457,3.90577694339023e-178,"0","Trib1"
"Tacc2",1.14093042603985e-177,1.97408230155057,0.886,0.688,2.28186085207971e-174,"0","Tacc2"
"Tmem255b",3.53069302886414e-177,1.89612286096227,0.861,0.669,7.06138605772829e-174,"0","Tmem255b"
"Olfm3",5.65901245178571e-176,1.40046940419076,0.877,0.666,1.13180249035714e-172,"0","Olfm3"
"Etv5",2.43037291017528e-169,1.74338848104351,0.94,0.765,4.86074582035057e-166,"0","Etv5"
"Fanca",1.14679242271175e-168,1.15776741504119,0.643,0.249,2.2935848454235e-165,"0","Fanca"
"Frmd3",1.33652652249318e-167,1.51626941332845,0.914,0.609,2.67305304498636e-164,"0","Frmd3"
"Gprasp2",1.75527013734921e-167,1.66607986063139,0.969,0.757,3.51054027469842e-164,"0","Gprasp2"
"Ntrk3",2.51538712596872e-167,1.37663947512563,0.935,0.749,5.03077425193744e-164,"0","Ntrk3"
"Ablim3",8.55198008101245e-166,1.1824807344033,0.882,0.478,1.71039601620249e-162,"0","Ablim3"
"Nrg1",1.27845553625277e-164,1.7111088060552,0.929,0.626,2.55691107250555e-161,"0","Nrg1"
"Alcam",2.15218215927746e-160,1.68559350762671,0.877,0.559,4.30436431855493e-157,"0","Alcam"
"Pcdh18",4.79064164899075e-160,0.879883114471225,0.849,0.582,9.58128329798149e-157,"0","Pcdh18"
"Shisa7",4.95116808797777e-160,1.76273820856025,0.907,0.733,9.90233617595554e-157,"0","Shisa7"
"Iqgap2",8.46106133021432e-160,1.48976560093421,0.898,0.557,1.69221226604286e-156,"0","Iqgap2"
"Unc13c",1.8189679973444e-159,2.17766675232009,0.845,0.747,3.6379359946888e-156,"0","Unc13c"
"Nnat",1.81871722566937e-157,1.91833721445071,0.863,0.65,3.63743445133875e-154,"0","Nnat"
"Sdc3",2.5778526440551e-157,1.4239430161966,0.882,0.656,5.1557052881102e-154,"0","Sdc3"
"Car8",3.62431231037278e-157,1.83285892502221,0.819,0.567,7.24862462074555e-154,"0","Car8"
"Ptpru",4.05009428117254e-155,1.5794284412513,0.903,0.691,8.10018856234507e-152,"0","Ptpru"
"Tafa1",8.562844054797e-155,1.61305359133677,0.801,0.369,1.7125688109594e-151,"0","Tafa1"
"Igdcc4",8.13898536812219e-154,1.63533737000982,0.928,0.554,1.62779707362444e-150,"0","Igdcc4"
"Id4",8.51628918418041e-151,0.640091684719846,0.886,0.496,1.70325783683608e-147,"0","Id4"
"Adra1a",4.93754548235262e-149,1.38562035034706,0.898,0.661,9.87509096470525e-146,"0","Adra1a"
"Fbln2",6.51413431893836e-149,1.36375315379526,0.891,0.63,1.30282686378767e-145,"0","Fbln2"
"Epb41",2.85161648761713e-148,1.58356650110787,0.923,0.688,5.70323297523426e-145,"0","Epb41"
"Esrrg",1.18201942743802e-146,1.47055201763326,0.847,0.409,2.36403885487605e-143,"0","Esrrg"
"Cacna1c",1.45682535390404e-146,1.65445858017258,0.921,0.615,2.91365070780808e-143,"0","Cacna1c"
"Vwc2",4.0677160692257e-146,2.04097204678075,0.813,0.503,8.13543213845139e-143,"0","Vwc2"
"Sgsm1",4.48396574868234e-145,1.44182409670741,0.964,0.644,8.96793149736467e-142,"0","Sgsm1"
"Zdhhc23",1.14527866097275e-143,1.40550227458491,0.928,0.595,2.2905573219455e-140,"0","Zdhhc23"
"Slc6a1",3.01691459734351e-143,1.03325942567562,0.961,0.834,6.03382919468702e-140,"0","Slc6a1"
"Mfge8",4.95866183149779e-143,1.67631043832186,0.881,0.72,9.91732366299558e-140,"0","Mfge8"
"Dpysl3",1.11104681088691e-142,1.67270731305703,0.865,0.55,2.22209362177383e-139,"0","Dpysl3"
"Adcyap1r1",2.65912712474353e-142,1.62148091006499,0.893,0.627,5.31825424948706e-139,"0","Adcyap1r1"
"Ppp3r2",2.92145941102349e-142,1.92978132404694,0.79,0.6,5.84291882204698e-139,"0","Ppp3r2"
